time_s,q_base_x_m,q_base_y_m,q_base_z_m,q_quat_x,q_quat_y,q_quat_z,q_quat_w,q_joint_0_rad,q_joint_1_rad,q_joint_2_rad,q_joint_3_rad,q_joint_4_rad,q_joint_5_rad,v_base_linear_x_mps,v_base_linear_y_mps,v_base_linear_z_mps,v_base_angular_x_rps,v_base_angular_y_rps,v_base_angular_z_rps,v_joint_0_rps,v_joint_1_rps,v_joint_2_rps,v_joint_3_rps,v_joint_4_rps,v_joint_5_rps,a_base_linear_x_mps2,a_base_linear_y_mps2,a_base_linear_z_mps2,a_base_angular_x_rps2,a_base_angular_y_rps2,a_base_angular_z_rps2,a_joint_0_rps2,a_joint_1_rps2,a_joint_2_rps2,a_joint_3_rps2,a_joint_4_rps2,a_joint_5_rps2,thrust_command_0_N,thrust_command_1_N,thrust_command_2_N,thrust_command_3_N,thrust_actual_0_N,thrust_actual_1_N,thrust_actual_2_N,thrust_actual_3_N,joint_torque_0_Nm,joint_torque_1_Nm,joint_torque_2_Nm,joint_torque_3_Nm,joint_torque_4_Nm,joint_torque_5_Nm,damping_l0_fx_local_N,damping_l0_fy_local_N,damping_l0_fz_local_N,damping_l0_mx_local_Nm,damping_l0_my_local_Nm,damping_l0_mz_local_Nm,buoyancy_l0_fx_local_N,buoyancy_l0_fy_local_N,buoyancy_l0_fz_local_N,buoyancy_l0_mx_local_Nm,buoyancy_l0_my_local_Nm,buoyancy_l0_mz_local_Nm,total_fluid_l0_fx_local_N,total_fluid_l0_fy_local_N,total_fluid_l0_fz_local_N,total_fluid_l0_mx_local_Nm,total_fluid_l0_my_local_Nm,total_fluid_l0_mz_local_Nm,damping_l1_fx_local_N,damping_l1_fy_local_N,damping_l1_fz_local_N,damping_l1_mx_local_Nm,damping_l1_my_local_Nm,damping_l1_mz_local_Nm,buoyancy_l1_fx_local_N,buoyancy_l1_fy_local_N,buoyancy_l1_fz_local_N,buoyancy_l1_mx_local_Nm,buoyancy_l1_my_local_Nm,buoyancy_l1_mz_local_Nm,total_fluid_l1_fx_local_N,total_fluid_l1_fy_local_N,total_fluid_l1_fz_local_N,total_fluid_l1_mx_local_Nm,total_fluid_l1_my_local_Nm,total_fluid_l1_mz_local_Nm,damping_l2_fx_local_N,damping_l2_fy_local_N,damping_l2_fz_local_N,damping_l2_mx_local_Nm,damping_l2_my_local_Nm,damping_l2_mz_local_Nm,buoyancy_l2_fx_local_N,buoyancy_l2_fy_local_N,buoyancy_l2_fz_local_N,buoyancy_l2_mx_local_Nm,buoyancy_l2_my_local_Nm,buoyancy_l2_mz_local_Nm,total_fluid_l2_fx_local_N,total_fluid_l2_fy_local_N,total_fluid_l2_fz_local_N,total_fluid_l2_mx_local_Nm,total_fluid_l2_my_local_Nm,total_fluid_l2_mz_local_Nm,damping_l3_fx_local_N,damping_l3_fy_local_N,damping_l3_fz_local_N,damping_l3_mx_local_Nm,damping_l3_my_local_Nm,damping_l3_mz_local_Nm,buoyancy_l3_fx_local_N,buoyancy_l3_fy_local_N,buoyancy_l3_fz_local_N,buoyancy_l3_mx_local_Nm,buoyancy_l3_my_local_Nm,buoyancy_l3_mz_local_Nm,total_fluid_l3_fx_local_N,total_fluid_l3_fy_local_N,total_fluid_l3_fz_local_N,total_fluid_l3_mx_local_Nm,total_fluid_l3_my_local_Nm,total_fluid_l3_mz_local_Nm
0.099999999999999992,-5.2171721590414475e-18,-9.7043644315526302e-19,-0.053954999999999989,-7.7539266315520949e-18,1.4415511706050236e-17,-8.4871359697775588e-20,1,2.598547110410775e-17,-3.4348218943184646e-17,-5.0386795811797552e-18,3.329611354774589e-18,-2.6235025993705142e-17,2.9146959880610062e-18,-9.8796562579441831e-17,1.0611586356861657e-17,-0.98099999999999976,-6.4330065851635168e-17,7.3304398869310552e-16,-4.7145359642176306e-18,2.7731637634335084e-17,-9.6757181916960708e-16,3.0703592062385024e-16,2.613427970601432e-16,-7.6250844099495991e-16,-5.559672813235835e-17,-9.4317690864289363e-16,4.6793264170735376e-16,-9.8099999999999987,3.9512250809090362e-15,1.1863434291535178e-14,-8.0460381495351455e-17,-9.473157437675073e-15,-1.7987807598074931e-14,1.2536671452726321e-14,8.6605888939098053e-15,-1.4663309583245148e-14,-4.2833624537599428e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0
0.10999999999999999,-6.762609953866591e-18,-1.0086964467720049e-18,-0.064745999999999984,-8.0391191460140049e-18,1.9033823121637422e-17,-1.1436323973890278e-19,1,2.6045630315871351e-17,-4.6689784567613661e-17,-1.4800783743182646e-18,6.9175552414040046e-18,-3.4857206975197857e-17,1.9696415260922324e-18,-1.1844860226995663e-16,1.3216275336897383e-17,-1.0790999999999997,-5.7038502892382037e-17,9.2366228311743738e-16,-5.8983760082254314e-18,6.0159211763600145e-18,-1.2341565624429016e-15,3.5586012068614905e-16,3.5879438866294156e-16,-8.6221809814927175e-16,-9.450544619687738e-17,-1.9652039690514793e-15,2.6046889800357258e-16,-9.8099999999999987,7.2915629592531281e-16,1.9061829442433177e-14,-1.183840044007801e-16,-2.1715716457975068e-15,-2.6658474327329452e-14,4.882420006229884e-15,9.7451591602798343e-15,-9.9709657154311878e-15,-3.8908718064519037e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0
0.11999999999999998,-8.4990531149415216e-18,-1.0318066207251346e-18,-0.076517999999999975,-8.2052686311280648e-18,2.418792650481135e-17,-1.4773154752419971e-19,1,2.5522043988198321e-17,-6.0404090361703124e-17,2.9454073893409641e-18,1.0816776771707244e-17,-4.4737798597028909e-17,9.8059174057599259e-19,-1.2276367244723768e-16,1.681187589593866e-17,-1.1771999999999998,-3.322989702281182e-17,1.0308206766347852e-15,-6.6736615570593775e-18,-5.2358632767303017e-17,-1.3714305794089461e-15,4.4254857636592284e-16,3.8992215303032381e-16,-9.8805916218310538e-16,-9.8904978551623971e-17,-4.3150701772810498e-16,3.5956005590412774e-16,-9.8099999999999987,2.3808605869570216e-15,1.0715839351734786e-14,-7.7528554883394588e-17,-5.8374553943663033e-15,-1.3727401696604458e-14,8.6688455679773769e-15,3.1127764367382226e-15,-1.2584106403383367e-14,-4.3995323547465922e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0
0.12999999999999998,-1.0350662402286208e-17,-1.0606513874933919e-18,-0.089270999999999975,-8.413545552878865e-18,2.9734177896248424e-17,-1.8355716468721477e-19,1,2.5040768357250098e-17,-7.5405092126328321e-17,7.7551295937988433e-18,1.5523336638303796e-17,-5.5594140827223212e-17,-5.6783836335562834e-19,-1.1639406899179714e-16,1.8309497052038312e-17,-1.2752999999999999,-4.1655384350160108e-17,1.1092502782874143e-15,-7.1651234326030051e-18,-4.812756309482233e-17,-1.5001001764625195e-15,4.8097222044578786e-16,4.7065598665965505e-16,-1.0856342230194305e-15,-1.5484301039316208e-16,6.3696034554405285e-16,1.497621156099652e-16,-9.8099999999999987,-8.4254873273482879e-16,7.8429601652629091e-15,-4.9146187554362683e-17,4.2310696724806893e-16,-1.2866959705357348e-14,3.8423644079865023e-15,8.0733833629331194e-15,-9.7575060836325027e-15,-5.5938031841538091e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13999999999999999,-1.2426934690621028e-17,-1.1157835761715412e-18,-0.10300499999999997,-8.8163314493385136e-18,3.5921146551608096e-17,-2.2283235788883767e-19,1,2.5255676435289028e-17,-9.2068888802835525e-17,1.2257473367346412e-17,2.0598728244185924e-17,-6.6754425438551337e-17,-2.0801587003900264e-18,-1.1745620623679576e-16,1.815029420703041e-17,-1.3734,-8.0557179291929827e-17,1.2373937310719345e-15,-7.8550386403245737e-18,2.1490807803893048e-17,-1.6663796676507205e-15,4.5023437735475692e-16,5.0753916058821286e-16,-1.1160284611328123e-15,-1.512320337034398e-16,-1.0621372449986053e-16,-1.5920284500790299e-17,-9.8099999999999987,-3.8901794941769725e-15,1.2814345278452023e-14,-6.8991520772156909e-17,6.9618370898715372e-15,-1.6627949118820102e-14,-3.073784309103096e-15,3.688317392855785e-15,-3.0394238113381811e-15,3.610976689722279e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14999999999999999,-1.4723171262811802e-17,-1.2110094138152108e-18,-0.11771999999999998,-9.5110383721525889e-18,4.2744888356486568e-17,-2.6518906093355532e-19,1,2.6592400231700432e-17,-1.1040943975329274e-16,1.6021835575633308e-17,2.6054393391682266e-17,-7.7936046868455227e-17,-3.503474164071677e-18,-1.1386658685181598e-16,1.7446140927957202e-17,-1.4715,-1.3894138456281493e-16,1.364748360975694e-15,-8.471340608943523e-18,1.3367237964114049e-16,-1.8340550950457214e-15,3.7643622082868956e-16,5.4556651474963423e-16,-1.1181621429903887e-15,-1.4233154636816508e-16,3.5896193849797873e-16,-7.0415327907320954e-17,-9.8099999999999987,-5.8384205270885106e-15,1.2735462990375951e-14,-6.1630196861894991e-17,1.1218157183724746e-14,-1.6767542739500094e-14,-7.3798156526067397e-15,3.8027354161421333e-15,-2.1336818575764209e-16,8.9004873352747177e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,-1.7191050381388287e-17,-1.3646103356025898e-18,-0.13341599999999998,-1.0632749655013203e-17,5.0127806951653547e-17,-3.0965176067225213e-19,1,2.9609797817264721e-17,-1.3044738475298525e-16,1.8550213452338186e-17,3.2273826954436093e-17,-8.8829700185060862e-17,-5.1805307066901561e-18,-1.0101492930199193e-16,1.6257597508701517e-17,-1.5696000000000001,-2.2434225657212282e-16,1.4765837190333961e-15,-8.8925399477393578e-18,3.0173975855642891e-16,-2.0037944999692511e-15,2.5283778767048792e-16,6.2194335627538238e-16,-1.0893653316605633e-15,-1.6770565426184787e-16,1.2851657549824046e-15,-1.1885434192556841e-16,-9.8099999999999987,-8.5400872009307904e-15,1.1183535805770216e-14,-4.2119933879583519e-17,1.6806737891528839e-14,-1.6973940492352981e-14,-1.2359843315820167e-14,7.6376841525748183e-15,2.8796811329825404e-15,-2.5374107893682784e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17000000000000001,-1.9905418683827388e-17,-1.5681128412094093e-18,-0.15009299999999998,-1.2113026373264971e-17,5.823957310372478e-17,-3.5772764566341266e-19,1,3.4011444810828636e-17,-1.5253111458710737e-16,2.014144742736811e-17,3.9266795646794913e-17,-9.9654001150860667e-17,-7.2057864711524493e-18,-9.0712550525555734e-17,1.7582880121677563e-17,-1.6677000000000002,-2.9605534365035343e-16,1.6223532304142461e-15,-9.615176998232101e-18,4.4016469935639119e-16,-2.2083729834122122e-15,1.5912339750299239e-16,6.9929686923588183e-16,-1.082430096579981e-15,-2.0252557644622932e-16,1.0302378776436196e-15,1.3252826129760452e-16,-9.8099999999999987,-7.1713087078230598e-15,1.4576951138085005e-14,-7.2263705049274348e-17,1.3842494079996229e-14,-2.0457848344296119e-14,-9.3714390167495523e-15,7.7353512960499411e-15,6.9352350805822257e-16,-3.4819922184381449e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18000000000000002,-2.2750370260431271e-17,-1.8069575220260685e-18,-0.16775099999999998,-1.3841847932473042e-17,6.6758295714983993e-17,-4.0775510368091844e-19,1,3.9340622050592784e-17,-1.7587398522520261e-16,2.1215714294950599e-17,4.6927613338209865e-17,-1.1069155408029383e-16,-9.6323192667804683e-18,-6.3773920900312439e-17,2.1946648967406291e-17,-1.7658000000000003,-3.4576431184161426e-16,1.703744522251843e-15,-1.0005491603501161e-17,5.3291772397641462e-16,-2.334287063809523e-15,1.0742668675824879e-16,7.660817691414949e-16,-1.1037552929433158e-15,-2.4265327956280186e-16,2.6938629625243291e-15,4.3637688457287281e-16,-9.8099999999999987,-4.9708968191260819e-15,8.1391291837596933e-15,-3.9031460526905903e-17,9.2753024620023414e-15,-1.2591408039731092e-14,-5.1696710744743599e-15,6.6784899905613063e-15,-2.1325196363334777e-15,-4.0127703116572546e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19000000000000003,-2.5633463665810064e-17,-2.084002668183193e-18,-0.18639,-1.5831202220611838e-17,7.5291988794915939e-17,-4.5766685621043504e-19,1,4.5720223636417554e-17,-1.9901726244778878e-16,2.146271991019497e-17,5.4137728541340589e-17,-1.2150518722668038e-16,-1.1696260927107034e-17,-2.3541815239876629e-17,2.7603083564622473e-17,-1.8639000000000003,-3.9787085762775922e-16,1.706738615986389e-15,-9.9823505059033316e-18,6.3796015858247689e-16,-2.3143277222586171e-15,2.4700561524437002e-17,7.2101152031307235e-16,-1.081363314638655e-15,-2.0639416603265659e-16,4.023210566043581e-15,5.6564345972161811e-16,-9.8099999999999987,-5.2106545786144947e-15,2.9940937345459573e-16,2.314109759782972e-18,1.0504243460606224e-14,1.9959341550905917e-15,-8.2726125233811782e-15,-4.5070248828422551e-15,2.2391978304660813e-15,3.6259113530145258e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20000000000000004,-2.8506937361945745e-17,-2.3793623591261837e-18,-0.20601,-1.7931788747304056e-17,8.3748144373929584e-17,-5.0730378070387331e-19,1,5.2416629536792216e-17,-2.2187508607487193e-16,2.184397669299358e-17,6.1145786276584489e-17,-1.3307067986242743e-16,-1.364998765533803e-17,2.4689371663707134e-17,3.6707019184751935e-17,-1.9620000000000004,-4.2011730533844342e-16,1.6912311158027286e-15,-9.9273848986876583e-18,6.6964059003746642e-16,-2.2857823627083151e-15,3.8125678279860974e-17,7.0080577352438984e-16,-1.1565492635747044e-15,-1.9537267282309957e-16,4.823118690358376e-15,9.1039356201294578e-16,-9.8099999999999987,-2.2246447710684211e-15,-1.5507500183660328e-15,5.4965607215673013e-18,3.1680431454989548e-15,2.8545359550302094e-15,1.342511675542397e-15,-2.0205746788682555e-15,-7.518594893604941e-15,1.1021493209557017e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21000000000000005,-3.1478818622152042e-17,-2.680506093710343e-18,-0.22661100000000001,-2.0056379766802034e-17,9.2449800836256829e-17,-5.5854989872308531e-19,1,5.9193193479100208e-17,-2.4532256227183164e-16,2.2279180068183638e-17,6.8196398030647686e-17,-1.4505209919285993e-16,-1.549781363946515e-17,6.5797260906875475e-17,4.8145052497494067e-17,-2.0601000000000003,-4.2491820389959553e-16,1.7403312924654483e-15,-1.0249223603842393e-17,6.776563942307989e-16,-2.3447476196959727e-15,4.3520337519005659e-17,7.0506117540631972e-16,-1.1981419330432513e-15,-1.8478259841271211e-16,4.1107889243168339e-15,1.1438033312742135e-15,-9.8099999999999987,-4.8008985611521158e-16,4.9100176662719708e-15,-3.2183870515473442e-17,8.0158041933324335e-16,-5.8965256987657778e-15,5.3946592391446824e-16,4.2554018819298785e-16,-4.1592669468546806e-15,1.0590074410387471e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22000000000000006,-3.4506131006772229e-17,-2.9836781831731202e-18,-0.248193,-2.2178008467103915e-17,1.01313955722116e-16,-6.1093742105248497e-19,1,6.58686778043223e-17,-2.6926964159246252e-16,2.3130420271018385e-17,7.546018839835496e-17,-1.5796666103800674e-16,-1.7371656211894749e-17,1.154497009422617e-16,6.083304774013811e-17,-2.1582000000000003,-4.2432574006037627e-16,1.7728309771718339e-15,-1.0477504465879942e-17,6.6754843252220876e-16,-2.394707932063088e-15,8.5124020283474634e-17,7.2637903677072734e-16,-1.2914561845146805e-15,-1.873842572429598e-16,4.9652440035386212e-15,1.2687995242644047e-15,-9.8099999999999987,5.924638392192803e-17,3.2499684706385653e-15,-2.2828086203754809e-17,-1.0107961708590144e-15,-4.9960312367115456e-15,4.1603682764468976e-15,2.1317861364407655e-15,-9.3314251471429181e-15,-2.6016588302477039e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23000000000000007,-3.7647394483746312e-17,-3.2795424616710141e-18,-0.270756,-2.4234748390910654e-17,1.1043804031100244e-16,-6.6545776012063134e-19,1,7.2258503443142932e-17,-2.9375284289353803e-16,2.4413655381743872e-17,8.2602971622931869e-17,-1.7172907567979916e-16,-1.9010052005370912e-17,1.6364968095211682e-16,7.5134675448948885e-17,-2.2563000000000004,-4.1134798476134777e-16,1.8248169177772867e-15,-1.0904067813629273e-17,6.3898256388206361e-16,-2.4483201301075488e-15,1.2832351107254869e-16,7.1427832245769058e-16,-1.3762414641792425e-15,-1.6383957934761631e-16,4.8199980009855119e-15,1.4301627708810778e-15,-9.8099999999999987,1.29777552990285e-15,5.1985940605452804e-15,-4.265633477493314e-17,-2.8565868640145123e-15,-5.3612198044460666e-15,4.3199490789074052e-15,-1.2100714313036766e-15,-8.4785279664561943e-15,2.3544677895343482e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24000000000000007,-4.0865177063904267e-17,-3.5912158602264198e-18,-0.29430000000000001,-2.6384176211594821e-17,1.1975349445609989e-16,-7.2094302259222979e-19,1,7.9017742662958461e-17,-3.1874112637156423e-16,2.5406801843097663e-17,8.9889060071600333e-17,-1.8539550527261562e-16,-2.0696483284017738e-17,2.2018469143987074e-16,8.8009856228598327e-17,-2.3544000000000005,-4.2988556413683301e-16,1.8630908290194912e-15,-1.1097052494319704e-17,6.7592392198155315e-16,-2.498828347802622e-15,9.9314646135379011e-17,7.2860884486684662e-16,-1.366642959281647e-15,-1.6864312786468238e-16,5.6535010487753935e-15,1.2875180779649438e-15,-9.8099999999999987,-1.8537579375485248e-15,3.8273911242204586e-15,-1.9298468069043106e-17,3.6941358099489509e-15,-5.0508217695073201e-15,-2.9008864937169685e-15,1.4330522409156071e-15,9.5985048975955511e-16,-4.8035485170660553e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25000000000000006,-4.4321121235307706e-17,-3.9134380175905461e-18,-0.31882500000000003,-2.8589692997312194e-17,1.2975972050094242e-16,-7.8046830264164954e-19,1,8.5907212024845025e-17,-3.4562634644871049e-16,2.6689100627434311e-17,9.7710693089586382e-17,-2.0014972004097113e-16,-2.2330389000845715e-17,2.6633674254180277e-16,1.0260119849843185e-16,-2.4525000000000006,-4.4110335714347401e-16,2.0012452089685068e-15,-1.1905056009883934e-17,6.8894693618865605e-16,-2.6885220077146256e-15,1.2822987843366494e-16,7.8216330179860471e-16,-1.4754214768355503e-15,-1.6339057168279776e-16,4.6152051101932051e-15,1.4591342269833522e-15,-9.8099999999999987,-1.121779300664099e-15,1.3815437994901572e-14,-8.0800351556422936e-17,1.302301420710286e-15,-1.8969365991200346e-14,2.8915232298285934e-15,5.3554456931758056e-15,-1.0877851755390336e-14,5.2525561818846039e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26000000000000006,-4.7878758343344961e-17,-4.2516723960258653e-18,-0.34433100000000005,-3.0889514190620973e-17,1.4005490833079252e-16,-8.4154409258828937e-19,1,9.3188748670742844e-17,-3.7335855014104728e-16,2.7699910164855474e-17,1.0587972971974298e-16,-2.1508522035306809e-16,-2.4079290912084026e-17,3.3242548149449756e-16,1.1788422801001042e-16,-2.5506000000000006,-4.5996423866175537e-16,2.0590375659700193e-15,-1.2215157989327966e-17,7.2815366458978152e-16,-2.7732203692336769e-15,1.0108095374211618e-16,8.1690366301565949e-16,-1.4935500312096973e-15,-1.748901911238311e-16,6.6088738952694794e-15,1.5283029511578566e-15,-9.8099999999999987,-1.8860881518281317e-15,5.7792357001512495e-15,-3.1010197944403225e-17,3.9206728401125485e-15,-8.4698361519051499e-15,-2.7148924691548757e-15,3.4740361217054824e-15,-1.8128554374146982e-15,-1.1499619441033325e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27000000000000007,-5.1375168516498654e-17,-4.6150795759616578e-18,-0.37081800000000004,-3.3347669765013229e-17,1.5010618795566626e-16,-9.0070364977947815e-19,1,1.0121135166044787e-16,-4.0024863273527919e-16,2.784304190811815e-17,1.1340673883721261e-16,-2.2929558667053717e-16,-2.5255004283102101e-17,4.1890867841857387e-16,1.3380431114970912e-16,-2.6487000000000007,-4.9163111487845168e-16,2.0102559249747493e-15,-1.1831911438237757e-17,8.0226029897050259e-16,-2.6890082594231922e-15,1.4313174326267884e-17,7.5270091174696306e-16,-1.4210366317469062e-15,-1.1757133710180751e-16,8.6483196924076297e-15,1.5920083139698697e-15,-9.8099999999999987,-3.1666876216696287e-15,-4.8781640995269876e-15,3.832465510902086e-17,7.4106634380721097e-15,8.421210981048453e-15,-8.6767779415848296e-15,-6.4202751268696457e-15,7.2513399462791064e-15,5.7318854022023594e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28000000000000008,-5.4867551697228286e-17,-4.9756773094224695e-18,-0.39828600000000003,-3.5770281977194026e-17,1.6009555048578241e-16,-9.5987404459366985e-19,1,1.0902033195632017e-16,-4.2687115452189868e-16,2.8435651345110962e-17,1.2064741034849594e-16,-2.4433781222021297e-16,-2.6149749287482026e-17,5.0282381707800809e-16,1.5379341649941384e-16,-2.7468000000000008,-4.8452244243615915e-16,1.9978725060232293e-15,-1.1834078962838352e-17,7.8089802958722951e-16,-2.6622521786619517e-15,5.9260943699281473e-17,7.2406715112833267e-16,-1.5042225549675819e-15,-8.9474500437992479e-17,8.3915138659434183e-15,1.9989105349704728e-15,-9.8099999999999987,7.1086724422925455e-16,-1.2383418951520154e-15,-2.1675246005940889e-19,-2.1362269383273074e-15,2.6756080761240397e-15,4.4947769373013587e-15,-2.8633760618630417e-15,-8.3185923220675655e-15,2.8096836663815026e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
